Processing grid size (6, 6) with 216 examples...
Skipping training for grid size (30, 9) due to insufficient data (2 examples).

Processing grid size (3, 30) with 6 examples...
Skipping training for grid size (3, 30) due to insufficient data (6 examples).

Processing grid size (30, 3) with 2 examples...
Skipping training for grid size (30, 3) due to insufficient data (2 examples).

Processing grid size (27, 25) with 12 examples...
Skipping training for grid size (27, 25) due to insufficient data (12 examples).

Processing grid size (25, 27) with 4 examples...
Skipping training for grid size (25, 27) due to insufficient data (4 examples).

Processing grid size (15, 18) with 8 examples...
Skipping training for grid size (15, 18) due to insufficient data (8 examples).

Processing grid size (18, 15) with 8 examples...
Skipping training for grid size (18, 15) due to insufficient data (8 examples).

Processing grid size (4, 9) with 14 examples...
Skipping training for grid size (4, 9) due to insufficient data (14 examples).

Processing grid size (9, 4) with 10 examples...
Skipping training for grid size (9, 4) due to insufficient data (10 examples).

Processing grid size (20, 19) with 6 examples...
Skipping training for grid size (20, 19) due to insufficient data (6 examples).

Processing grid size (19, 20) with 2 examples...
Skipping training for grid size (19, 20) due to insufficient data (2 examples).

Processing grid size (3, 11) with 6 examples...
Skipping training for grid size (3, 11) due to insufficient data (6 examples).

Processing grid size (11, 3) with 2 examples...
Skipping training for grid size (11, 3) due to insufficient data (2 examples).

Processing grid size (9, 10) with 8 examples...
Skipping training for grid size (9, 10) due to insufficient data (8 examples).

Processing grid size (10, 9) with 8 examples...
Skipping training for grid size (10, 9) due to insufficient data (8 examples).

Processing grid size (17, 5) with 6 examples...
Skipping training for grid size (17, 5) due to insufficient data (6 examples).

Processing grid size (5, 17) with 2 examples...
Skipping training for grid size (5, 17) due to insufficient data (2 examples).

Processing grid size (10, 13) with 8 examples...
Skipping training for grid size (10, 13) due to insufficient data (8 examples).

Processing grid size (13, 10) with 8 examples...
Skipping training for grid size (13, 10) due to insufficient data (8 examples).

Processing grid size (9, 12) with 6 examples...
Skipping training for grid size (9, 12) due to insufficient data (6 examples).

Processing grid size (12, 9) with 2 examples...
Skipping training for grid size (12, 9) due to insufficient data (2 examples).

Processing grid size (22, 27) with 6 examples...
Skipping training for grid size (22, 27) due to insufficient data (6 examples).

Processing grid size (27, 22) with 2 examples...
Skipping training for grid size (27, 22) due to insufficient data (2 examples).

Processing grid size (5, 18) with 6 examples...
Skipping training for grid size (5, 18) due to insufficient data (6 examples).

Processing grid size (18, 5) with 2 examples...
Skipping training for grid size (18, 5) due to insufficient data (2 examples).

Processing grid size (13, 29) with 6 examples...
Skipping training for grid size (13, 29) due to insufficient data (6 examples).

Processing grid size (29, 13) with 2 examples...
Skipping training for grid size (29, 13) due to insufficient data (2 examples).

Processing grid size (10, 16) with 6 examples...
Skipping training for grid size (10, 16) due to insufficient data (6 examples).

Processing grid size (16, 10) with 2 examples...
Skipping training for grid size (16, 10) due to insufficient data (2 examples).

Processing grid size (12, 26) with 6 examples...
Skipping training for grid size (12, 26) due to insufficient data (6 examples).

Processing grid size (26, 12) with 2 examples...
Skipping training for grid size (26, 12) due to insufficient data (2 examples).

Processing grid size (13, 24) with 8 examples...
Skipping training for grid size (13, 24) due to insufficient data (8 examples).

Processing grid size (24, 13) with 8 examples...
Skipping training for grid size (24, 13) due to insufficient data (8 examples).

Processing grid size (10, 5) with 12 examples...
Skipping training for grid size (10, 5) due to insufficient data (12 examples).

Processing grid size (5, 10) with 4 examples...
Skipping training for grid size (5, 10) due to insufficient data (4 examples).

Processing grid size (7, 28) with 6 examples...
Skipping training for grid size (7, 28) due to insufficient data (6 examples).

Processing grid size (28, 7) with 2 examples...
Skipping training for grid size (28, 7) due to insufficient data (2 examples).

Processing grid size (16, 27) with 6 examples...
Skipping training for grid size (16, 27) due to insufficient data (6 examples).

Processing grid size (27, 16) with 2 examples...
Skipping training for grid size (27, 16) due to insufficient data (2 examples).

Processing grid size (28, 27) with 6 examples...
Skipping training for grid size (28, 27) due to insufficient data (6 examples).

Processing grid size (27, 28) with 2 examples...
Skipping training for grid size (27, 28) due to insufficient data (2 examples).

Processing grid size (26, 27) with 6 examples...
Skipping training for grid size (26, 27) due to insufficient data (6 examples).

Processing grid size (27, 26) with 2 examples...
Skipping training for grid size (27, 26) due to insufficient data (2 examples).

Processing grid size (5, 8) with 6 examples...
Skipping training for grid size (5, 8) due to insufficient data (6 examples).

Processing grid size (8, 5) with 2 examples...
Skipping training for grid size (8, 5) due to insufficient data (2 examples).

Processing grid size (11, 6) with 12 examples...
Skipping training for grid size (11, 6) due to insufficient data (12 examples).

Processing grid size (6, 11) with 4 examples...
Skipping training for grid size (6, 11) due to insufficient data (4 examples).

Processing grid size (8, 4) with 6 examples...
Skipping training for grid size (8, 4) due to insufficient data (6 examples).

Processing grid size (4, 8) with 2 examples...
Skipping training for grid size (4, 8) due to insufficient data (2 examples).

Processing grid size (10, 24) with 6 examples...
Skipping training for grid size (10, 24) due to insufficient data (6 examples).

Processing grid size (24, 10) with 2 examples...
Skipping training for grid size (24, 10) due to insufficient data (2 examples).

Processing grid size (8, 2) with 6 examples...
Skipping training for grid size (8, 2) due to insufficient data (6 examples).

Processing grid size (2, 8) with 2 examples...
Skipping training for grid size (2, 8) due to insufficient data (2 examples).

Processing grid size (12, 7) with 6 examples...
Skipping training for grid size (12, 7) due to insufficient data (6 examples).

Processing grid size (7, 12) with 2 examples...
Skipping training for grid size (7, 12) due to insufficient data (2 examples).

Processing grid size (5, 27) with 6 examples...
Skipping training for grid size (5, 27) due to insufficient data (6 examples).

Processing grid size (27, 5) with 2 examples...
Skipping training for grid size (27, 5) due to insufficient data (2 examples).

Processing grid size (18, 22) with 12 examples...
Skipping training for grid size (18, 22) due to insufficient data (12 examples).

Processing grid size (22, 18) with 4 examples...
Skipping training for grid size (22, 18) due to insufficient data (4 examples).

Processing grid size (27, 23) with 6 examples...
Skipping training for grid size (27, 23) due to insufficient data (6 examples).

Processing grid size (23, 27) with 2 examples...
Skipping training for grid size (23, 27) due to insufficient data (2 examples).

Processing grid size (19, 9) with 6 examples...
Skipping training for grid size (19, 9) due to insufficient data (6 examples).

Processing grid size (9, 19) with 2 examples...
Skipping training for grid size (9, 19) due to insufficient data (2 examples).

Processing grid size (16, 7) with 6 examples...
Skipping training for grid size (16, 7) due to insufficient data (6 examples).

Processing grid size (7, 16) with 2 examples...
Skipping training for grid size (7, 16) due to insufficient data (2 examples).

Processing grid size (3, 17) with 12 examples...
Skipping training for grid size (3, 17) due to insufficient data (12 examples).

Processing grid size (17, 3) with 4 examples...
Skipping training for grid size (17, 3) due to insufficient data (4 examples).

Processing grid size (4, 20) with 6 examples...
Skipping training for grid size (4, 20) due to insufficient data (6 examples).

Processing grid size (20, 4) with 2 examples...
Skipping training for grid size (20, 4) due to insufficient data (2 examples).

Processing grid size (21, 22) with 6 examples...
Skipping training for grid size (21, 22) due to insufficient data (6 examples).

Processing grid size (22, 21) with 2 examples...
Skipping training for grid size (22, 21) due to insufficient data (2 examples).

Processing grid size (23, 28) with 6 examples...
Skipping training for grid size (23, 28) due to insufficient data (6 examples).

Processing grid size (28, 23) with 2 examples...
Skipping training for grid size (28, 23) due to insufficient data (2 examples).

Processing grid size (5, 15) with 6 examples...
Skipping training for grid size (5, 15) due to insufficient data (6 examples).

Processing grid size (15, 5) with 2 examples...
Skipping training for grid size (15, 5) due to insufficient data (2 examples).

Processing grid size (17, 25) with 6 examples...
Skipping training for grid size (17, 25) due to insufficient data (6 examples).

Processing grid size (25, 17) with 2 examples...
Skipping training for grid size (25, 17) due to insufficient data (2 examples).

Processing grid size (22, 3) with 6 examples...
Skipping training for grid size (22, 3) due to insufficient data (6 examples).

Processing grid size (3, 22) with 2 examples...
Skipping training for grid size (3, 22) due to insufficient data (2 examples).

Processing grid size (17, 6) with 6 examples...
Skipping training for grid size (17, 6) due to insufficient data (6 examples).

Processing grid size (6, 17) with 2 examples...
Skipping training for grid size (6, 17) due to insufficient data (2 examples).

Processing grid size (11, 28) with 6 examples...
Skipping training for grid size (11, 28) due to insufficient data (6 examples).

Processing grid size (28, 11) with 2 examples...
Skipping training for grid size (28, 11) due to insufficient data (2 examples).

Processing grid size (17, 30) with 8 examples...
Skipping training for grid size (17, 30) due to insufficient data (8 examples).

Processing grid size (30, 17) with 8 examples...
Skipping training for grid size (30, 17) due to insufficient data (8 examples).

Processing grid size (3, 15) with 6 examples...
Skipping training for grid size (3, 15) due to insufficient data (6 examples).

Processing grid size (15, 3) with 2 examples...
Skipping training for grid size (15, 3) due to insufficient data (2 examples).

Processing grid size (3, 1) with 18 examples...
Skipping training for grid size (3, 1) due to insufficient data (18 examples).

Processing grid size (1, 3) with 6 examples...
Skipping training for grid size (1, 3) due to insufficient data (6 examples).

Processing grid size (2, 6) with 6 examples...
Skipping training for grid size (2, 6) due to insufficient data (6 examples).

Processing grid size (6, 2) with 2 examples...
Skipping training for grid size (6, 2) due to insufficient data (2 examples).

Processing grid size (8, 13) with 6 examples...
Skipping training for grid size (8, 13) due to insufficient data (6 examples).

Processing grid size (13, 8) with 2 examples...
Skipping training for grid size (13, 8) due to insufficient data (2 examples).

Processing grid size (30, 29) with 6 examples...
Skipping training for grid size (30, 29) due to insufficient data (6 examples).

Processing grid size (29, 30) with 2 examples...
Skipping training for grid size (29, 30) due to insufficient data (2 examples).

Processing grid size (25, 15) with 6 examples...
Skipping training for grid size (25, 15) due to insufficient data (6 examples).

Processing grid size (15, 25) with 2 examples...
Skipping training for grid size (15, 25) due to insufficient data (2 examples).

Processing grid size (20, 18) with 6 examples...
Skipping training for grid size (20, 18) due to insufficient data (6 examples).

Processing grid size (18, 20) with 2 examples...
Skipping training for grid size (18, 20) due to insufficient data (2 examples).

Processing grid size (30, 20) with 6 examples...
Skipping training for grid size (30, 20) due to insufficient data (6 examples).

Processing grid size (20, 30) with 2 examples...
Skipping training for grid size (20, 30) due to insufficient data (2 examples).
